Index,Name,Sport,Position,Height,Weight,Academic Year,Previous School,Year,Hometown,High School
16.0,Katie Thiers,Basketball,F,6' 2'',,Jr.,,2023,"Seattle, Wash. ", Roosevelt
0.0,Hannah Winner,Soccer,GK,,,Fr.,,2013,"Springfield, Va.",
1.0,Jesse McDonough,Soccer,M,,,Fr.,,2013,"Monmouth Beach, N.J.",
2.0,Lauren Lazo,Soccer,M/F,,,Jr.,,2013,"Scottsdale, Ariz.",
3.0,Gabriella Guzman,Soccer,M/D,,,Sr.,,2013,"Bridgewater, N.J.",
4.0,Kacie Kergides,Soccer,D,,,Sr.,,2013,"Rockledge, Pa.",
5.0,MicKenzie Roberts-Lahti,Soccer,GK,,,Jr.,,2013,"Plainfield, Ind.",
6.0,Izzy Byers,Soccer,M,,,So.,,2013,"The Plains, Va.",
,,Soccer,,,,,,2013,,
7.0,Catherine Hartigan,Soccer,D,,,So.,,2013,"Milton, Mass.",
8.0,Tyler Lussi,Soccer,F,,,Fr.,,2013,"Lutherville, Md.",
9.0,Jessica Haley,Soccer,M,,,Jr.,,2013,"St. Simons Island, Ga.",
10.0,Cecilia Di Caprio,Soccer,GK,,,Sr.,,2013,"Saint Paul, Minn.",
11.0,Liana Cornacchio,Soccer,F,,,Jr.,,2013,"Briarcliff, N.Y.",
12.0,Diane Metcalf-Leggette,Soccer,D,,,Sr.,,2013,"Centreville, Va.",
13.0,Megan Gittins,Soccer,F/M,,,So.,,2013,"University Park, Texas",
14.0,Erika Hoglund,Soccer,M/F,,,Sr.,,2013,"Palo Alto, Calif.",
15.0,Melissa Downey,Soccer,M/F,,,Jr.,,2013,"McLean, Va.",
16.0,Sarah Mendenhall,Soccer,F/M,,,Fr.,,2013,"Pasadena, Calif.",
17.0,Haley Chow,Soccer,D,,,Fr.,,2013,"Pleasanton, Calif.",
18.0,Nicole Loncar,Soccer,M,,,Fr.,,2013,"Brampton, Ont.",
19.0,Lindsey Heigh,Soccer,D,,,Jr.,,2013,"Fairfax, Va.",
20.0,Gianna Geil,Soccer,D,,,Fr.,,2013,"Laguna Beach, Calif.",
21.0,Fiona McKenna,Soccer,D,,,Fr.,,2013,"Hinsdale, Ill.",
22.0,Lynessa McGee,Soccer,D,,,Jr.,,2013,"Mason, Ohio",
23.0,Kathy Jones,Soccer,D,,,Fr.,,2013,"Mauldin, S.C.",
24.0,Jessica Lee,Soccer,M,,,So.,,2013,"Fort Lee, N.J.",
25.0,Gabrielle Ragazzo,Soccer,D,,,Jr.,,2013,"Jacksonville, Fla.",
26.0,Emily Sura,Soccer,D,,,So.,,2013,"Austin, Texas",
27.0,Darcy Hargadon,Soccer,GK,,,Jr.,,2013,"Oak Park, Ill.",
0.0,Gudrun Valdis Jonsdottir,Soccer,GK,,,Fr.,,2014,"Akranes, Iceland",
1.0,Hannah Winner,Soccer,GK,,,So.,,2014,"Springfield, Va.",
2.0,Jesse McDonough,Soccer,D,,,So.,,2014,"Monmouth Beach, N.J.",
3.0,Lauren Lazo,Soccer,D,,,Sr.,,2014,"Scottsdale, Ariz.",
4.0,Vanessa Gregoire,Soccer,M,,,Fr.,,2014,"Beaconsfield, Que.",
5.0,Natalie Larkin,Soccer,D,,,Fr.,,2014,"Washington, D.C.",
6.0,MicKenzie Roberts-Lahti,Soccer,GK,,,Sr.,,2014,"Plainfield, Ind.",
,,Soccer,,,,,,2014,,
7.0,Izzy Byers,Soccer,M,,,Jr.,,2014,"The Plains, Va.",
8.0,Catherine Hartigan,Soccer,D,,,Jr.,,2014,"Milton, Mass.",
9.0,Tyler Lussi,Soccer,F,,,So.,,2014,"Lutherville, Md.",
10.0,Jessica Haley,Soccer,F/M,,,Sr.,,2014,"St. Simons Island, Ga.",
11.0,Nicole Loncar,Soccer,M,,,So.,,2014,"Brampton, Ont.",
12.0,Liana Cornacchio,Soccer,F,,,Sr.,,2014,"Briarcliff, N.Y.",
13.0,Sarah Mendenhall,Soccer,F/M,,,So.,,2014,"Pasadena, Calif.",
14.0,Mikaela Symanovich,Soccer,F,,,Fr.,,2014,"San Francisco, Calif.",
15.0,Melissa Downey,Soccer,F,,,Sr.,,2014,"McLean, Va.",
16.0,Alessia Azermadhi,Soccer,M,,,Fr.,,2014,"Vancouver, B.C.",
17.0,Haley Chow,Soccer,M/D,,,So.,,2014,"Pleasanton, Calif.",
18.0,Katie Pratt-Thompson,Soccer,D,,,Fr.,,2014,"Long Beach, Calif.",
19.0,Lindsey Heigh,Soccer,D,,,Sr.,,2014,"Fairfax, Va.",
20.0,Gianna Geil,Soccer,D,,,So.,,2014,"Laguna Beach, Calif.",
21.0,Stephanie Paloscio,Soccer,M,,,Jr.,,2014,"Hauppauge, N.Y.",
22.0,Lynessa McGee,Soccer,F/D,,,Sr.,,2014,"Mason, Ohio",
23.0,Kathy Jones,Soccer,D,,,So.,,2014,"Mauldin, S.C.",
24.0,Gabrielle Ragazzo,Soccer,F,,,Sr.,,2014,"Jacksonville, Fla.",
25.0,Emily Sura,Soccer,D,,,Jr.,,2014,"Austin, Texas",
26.0,Beth Stella,Soccer,F,,,Fr.,,2014,"Lake Forest Park, Wash.",
27.0,Darcy Hargadon,Soccer,GK,,,Sr.,,2014,"Oak Park, Ill.",
0.0,Gudrun Valdis Jonsdottir,Soccer,GK,,,So.,,2015,"Akranes, Iceland ", Comprehensive Secondary School of West Iceland
1.0,Hannah Winner,Soccer,GK,,,Jr.,,2015,"Springfield, Va. ", West Springfield
2.0,Beth Stella,Soccer,M,,,So.,,2015,"Lake Forest Park, Wash. ", King's HS
3.0,Emily Sura,Soccer,D,,,Sr.,,2015,"Austin, Texas ", St. Stephen's Episcopal
4.0,Vanessa Gregoire,Soccer,M,,,So.,,2015,"Beaconsfield, Que. ", John Rennie
5.0,Natalie Larkin,Soccer,M,,,So.,,2015,"Washington, D.C. ", Wilson
6.0,Noelani Kong-Johnson,Soccer,GK,,,Fr.,,2015,"Honolulu, Hawaii ", Punahou School
,,Soccer,,,,,,2015,,
7.0,Catherine Hartigan,Soccer,M,,,Sr.,,2015,"Milton, Mass. ", Milton Academy
8.0,Katie Pratt-Thompson,Soccer,D,,,So.,,2015,"Long Beach, Calif. ", Wilson
9.0,Tyler Lussi,Soccer,F,,,Jr.,,2015,"Lutherville, Md. ", St. Paul's School for Girls
10.0,Mikaela Symanovich,Soccer,D,,,So.,,2015,"San Francisco, Calif. ", University HS
11.0,Nicole Loncar,Soccer,M,,,Jr.,,2015,"Brampton, Ont. ", Cardinal Leger
12.0,Haley Chow,Soccer,D,,,Jr.,,2015,"Pleasanton, Calif. ", Amador Valley
13.0,Sarah Mendenhall,Soccer,F,,,Jr.,,2015,"Pasadena, Calif. ", Poly
14.0,Leah Becker,Soccer,M,,,Fr.,,2015,"Newtown Square, Pa. ", Episcopal Academy
15.0,Samantha McDonough,Soccer,M,,,Fr.,,2015,"Monmouth Beach, N.J. ", Shore
16.0,Alessia Azermadhi,Soccer,M,,,So.,,2015,"Vancouver, B.C. ", South Delta Secondary
17.0,Mimi Asom,Soccer,F,,,Fr.,,2015,"Dallas, Texas ", Hockaday School
18.0,Gianna Geil,Soccer,D,,,Jr.,,2015,"Laguna Beach, Calif. ", Mater Dei
19.0,Stephanie Paloscio,Soccer,M,,,Sr.,,2015,"Hauppauge, N.Y. ", St. Anthony's
20.0,Kathy Jones,Soccer,D,,,Jr.,,2015,"Mauldin, S.C. ", Mauldin
21.0,Ali Whiting,Soccer,D/M,,,Fr.,,2015,"Solana Beach, Calif. ", Santa Fe Christian Schools
22.0,Jesse McDonough,Soccer,D/M,,,Jr.,,2015,"Monmouth Beach, N.J. ", Shore
0.0,Gudrun Valdis Jonsdottir,Soccer,GK,,,Jr.,,2016,"Akranes, Iceland ", Comprehensive Secondary School of West Iceland
1.0,Hannah Winner,Soccer,GK,,,Sr.,,2016,"Springfield, Va. ", West Springfield
2.0,Tomi Kennedy,Soccer,F/M,,,Fr.,,2016,"Glen Ridge, N.J. ", Glen Ridge
3.0,Beth Stella,Soccer,M,,,Jr.,,2016,"Lake Forest Park, Wash. ", King's HS
4.0,Vanessa Gregoire,Soccer,M,,,Jr.,,2016,"Beaconsfield, Que. ", John Rennie
5.0,Natalie Larkin,Soccer,M,,,Jr.,,2016,"Washington, D.C. ", Wilson
6.0,Noelani Kong-Johnson,Soccer,GK,,,So.,,2016,"Honolulu, Hawaii ", Punahou School
,,Soccer,,,,,,2016,,
7.0,Samantha McDonough,Soccer,M,,,So.,,2016,"Monmouth Beach, N.J. ", Shore
8.0,Katie Pratt-Thompson,Soccer,D,,,Jr.,,2016,"Long Beach, Calif. ", Wilson
9.0,Tyler Lussi,Soccer,F,,,Sr.,,2016,"Lutherville, Md. ", St. Paul's School for Girls
10.0,Mikaela Symanovich,Soccer,D,,,Jr.,,2016,"San Francisco, Calif. ", University HS
11.0,Nicole Loncar,Soccer,M,,,Sr.,,2016,"Brampton, Ont. ", Cardinal Leger
12.0,Haley Chow,Soccer,D,,,Sr.,,2016,"Pleasanton, Calif. ", Amador Valley
13.0,Sarah Mendenhall,Soccer,F,,,Sr.,,2016,"Pasadena, Calif. ", Poly
14.0,Ali Whiting,Soccer,D/M,,,So.,,2016,"Solana Beach, Calif. ", Santa Fe Christian Schools
15.0,Leah Becker,Soccer,M,,,So.,,2016,"Newtown Square, Pa. ", Episcopal Academy
16.0,Abby Givens,Soccer,F,,,Fr.,,2016,"Charlotte, N.C. ", Myers Park
17.0,Olivia Sheppard,Soccer,D,,,Fr.,,2016,"Delta, B.C. ", South Delta Secondary
18.0,Alessia Azermadhi,Soccer,M,,,Jr.,,2016,"Vancouver, B.C. ", South Delta Secondary
19.0,Mimi Asom,Soccer,F,,,So.,,2016,"Dallas, Texas ", Hockaday School
20.0,Courtney O'Brien,Soccer,F/M,,,Fr.,,2016,"Pacific Palisades, Calif. ", Harvard-Westlake
21.0,Ilana Perkins,Soccer,M,,,Fr.,,2016,"Dallas, Texas ", Hockaday School
22.0,Emily Hilliard-Arce,Soccer,M/D,,,Fr.,,2016,"Matthews, N.C. ", Weddington
23.0,Kathy Jones,Soccer,D,,,Sr.,,2016,"Mauldin, S.C. ", Mauldin
24.0,Sophia Gulati,Soccer,M,,,Fr.,,2016,"Washington, N.J. ", Immaculate Heart Academy
25.0,Jesse McDonough,Soccer,D/M,,,Sr.,,2016,"Monmouth Beach, N.J. ", Shore
26.0,Natalie Grossi,Soccer,GK,,,Fr.,,2016,"Woodbridge, Ont. ", Saint Elizabeth
27.0,Kelli Calhoun,Soccer,GK,,,Fr.,,2016,"Canyon Country, Calif. ", Chaminade
0.0,Gudrun Valdis Jonsdottir,Soccer,GK,,,Sr.,,2017,"Akranes, Iceland ", Comprehensive Secondary School of West Iceland
1.0,Natalie Grossi,Soccer,GK,,,So.,,2017,"Woodbridge, Ont. ", Saint Elizabeth
2.0,Tomi Kennedy,Soccer,F/M,,,So.,,2017,"Glen Ridge, N.J. ", Glen Ridge
3.0,Beth Stella,Soccer,M,,,Sr.,,2017,"Lake Forest Park, Wash. ", King's HS
4.0,Vanessa Gregoire,Soccer,M,,,Sr.,,2017,"Beaconsfield, Que. ", John Rennie
5.0,Natalie Larkin,Soccer,D,,,Sr.,,2017,"Washington, D.C. ", Wilson
6.0,Noelani Kong-Johnson,Soccer,GK,,,Jr.,,2017,"Honolulu, Hawaii ", Punahou School
,,Soccer,,,,,,2017,,
7.0,Samantha McDonough,Soccer,M,,,Jr.,,2017,"Monmouth Beach, N.J. ", Shore
8.0,Katie Pratt-Thompson,Soccer,D,,,Sr.,,2017,"Long Beach, Calif. ", Wilson
9.0,Mikaela Symanovich,Soccer,D,,,Sr.,,2017,"San Francisco, Calif. ", University HS
10.0,Olivia Kane,Soccer,M,,,Fr.,,2017,"Rockville, Md. ", Holton-Arms
11.0,Carolyne Davidson,Soccer,M,,,Fr.,,2017,"Orlando, Fla. ", Bishop Moore
12.0,Sophia Gulati,Soccer,M,,,So.,,2017,"Washington, N.J. ", Immaculate Heart Academy
13.0,Ali Whiting,Soccer,D/M,,,Jr.,,2017,"Solana Beach, Calif. ", Santa Fe Christian Schools
14.0,Abby Givens,Soccer,F,,,So.,,2017,"Charlotte, N.C. ", Myers Park
15.0,Olivia Sheppard,Soccer,M/D,,,So.,,2017,"Delta, B.C. ", South Delta Secondary
16.0,Alessia Azermadhi,Soccer,M,,,Sr.,,2017,"Vancouver, B.C. ", South Delta Secondary
17.0,Mimi Asom,Soccer,F,,,Jr.,,2017,"Dallas, Texas ", Hockaday School
18.0,Courtney O'Brien,Soccer,F/M,,,So.,,2017,"Pacific Palisades, Calif. ", Harvard-Westlake
19.0,Ilana Perkins,Soccer,M,,,So.,,2017,"Dallas, Texas ", Hockaday School
20.0,Eve Hewins,Soccer,F,,,Fr.,,2017,"Hingham, Mass. ", Hingham
21.0,Emily Hilliard-Arce,Soccer,M/D,,,So.,,2017,"Matthews, N.C. ", Weddington
22.0,Tatum Gee,Soccer,F,,,Fr.,,2017,"Long Beach, Calif. ", Cypress
23.0,Margo Sneeringer,Soccer,D,,,Fr.,,2017,"Seattle, Wash. ", Seattle Arts & Sciences
24.0,Lucy Rickerson,Soccer,D,,,Fr.,,2017,"San Diego, Calif. ", Bishop's School
25.0,Kelli Calhoun,Soccer,GK,,,So.,,2017,"Canyon Country, Calif. ", Chaminade
0.0,Kelli Calhoun,Soccer,GK,,,Jr.,,2018,"Canyon Country, Calif. ", Chaminade
1.0,Natalie Grossi,Soccer,GK,,,Jr.,,2018,"Woodbridge, Ont. ", Saint Elizabeth
2.0,Tomi Kennedy,Soccer,F/M,,,Jr.,,2018,"Glen Ridge, N.J. ", Glen Ridge
3.0,Caroline Noonan,Soccer,M,,,Fr.,,2018,"Highlands Ranch, Colo. ", Valor Christian
4.0,Aza Keohan,Soccer,D,,,Fr.,,2018,"Acton, Mass. ", Acton-Boxborough
5.0,Amy Paternoster,Soccer,F/M,,,Fr.,,2018,"Wall, N.J. ", Wall
6.0,Noelani Kong-Johnson,Soccer,GK,,,Sr.,,2018,"Honolulu, Hawaii ", Punahou School
,,Soccer,,,,,,2018,,
7.0,Samantha McDonough,Soccer,M,,,Sr.,,2018,"Monmouth Beach, N.J. ", Shore
8.0,Halima Matthews,Soccer,F,,,So.,,2018,"New York, N.Y. ", Brooklyn Friends
9.0,Olivia Kane,Soccer,M,,,So.,,2018,"Rockville, Md. ", Holton-Arms
10.0,Carolyne Davidson,Soccer,M,,,So.,,2018,"Orlando, Fla. ", Bishop Moore
11.0,Sophia Gulati,Soccer,M,,,Jr.,,2018,"Washington, N.J. ", Immaculate Heart Academy
12.0,Ali Whiting,Soccer,D/M,,,Sr.,,2018,"Solana Beach, Calif. ", Santa Fe Christian Schools
13.0,Gabi Juarez,Soccer,F,,,Fr.,,2018,"Tustin, Calif. ", Foothill
14.0,Abby Givens,Soccer,F,,,Jr.,,2018,"Charlotte, N.C. ", Myers Park
15.0,Emma Davis,Soccer,M/D,,,Fr.,,2018,"Clinton, N.Y. ", Westminster Prep
16.0,Olivia Sheppard,Soccer,M/D,,,Jr.,,2018,"Delta, B.C. ", South Delta Secondary
17.0,Mimi Asom,Soccer,F,,,Sr.,,2018,"Dallas, Texas ", Hockaday School
18.0,Courtney O'Brien,Soccer,F/M,,,Jr.,,2018,"Pacific Palisades, Calif. ", Harvard-Westlake
19.0,Ilana Perkins,Soccer,M,,,Jr.,,2018,"Dallas, Texas ", Hockaday School
20.0,Eve Hewins,Soccer,D,,,So.,,2018,"Hingham, Mass. ", Hingham
21.0,Emily Hilliard-Arce,Soccer,M/D,,,Jr.,,2018,"Matthews, N.C. ", Weddington
22.0,Tatum Gee,Soccer,D,,,So.,,2018,"Long Beach, Calif. ", Cypress
23.0,Margo Sneeringer,Soccer,D,,,So.,,2018,"Seattle, Wash. ", Seattle Arts & Sciences
24.0,Lucy Rickerson,Soccer,D,,,So.,,2018,"San Diego, Calif. ", Bishop's School
25.0,Grace Barbara,Soccer,GK,,,Fr.,,2018,"Delray Beach, Fla. ", Princeton Day [N.J.]
0.0,Kelli Calhoun,Soccer,GK,,,Sr.,,2019,"Canyon Country, Calif. ", Chaminade
1.0,Natalie Grossi,Soccer,GK,,,Sr.,,2019,"Woodbridge, Ont. ", Saint Elizabeth
2.0,Tomi Kennedy,Soccer,F/M,,,Sr.,,2019,"Glen Ridge, N.J. ", Glen Ridge
3.0,Caroline Noonan,Soccer,M,,,So.,,2019,"Highlands Ranch, Colo. ", Valor Christian
4.0,Aza Keohan,Soccer,D,,,So.,,2019,"Acton, Mass. ", Acton-Boxborough
5.0,Amy Paternoster,Soccer,F/M,,,So.,,2019,"Wall, N.J. ", Wall
6.0,Ella Gantman,Soccer,GK,,,Fr.,,2019,"Washington, D.C. ", Wilson
,,Soccer,,,,,,2019,,
7.0,Marissa Hart,Soccer,M,,,Fr.,,2019,"Charlotte, N.C. ", Providence Day School
8.0,Gracyn Kuerner,Soccer,D,,,Fr.,,2019,"Issaquah, Wash. ", Eastside Catholic
9.0,Kamryn Loustau,Soccer,F/M,,,Fr.,,2019,"Orange Park, Fla. ", St. Johns Country Day
10.0,Madison Curry,Soccer,D,,,Fr.,,2019,"Coto de Caza, Calif. ", Rancho Santa Margarita
11.0,Olivia Kane,Soccer,M,,,Jr.,,2019,"Rockville, Md. ", Holton-Arms
12.0,Carolyne Davidson,Soccer,M,,,Jr.,,2019,"Orlando, Fla. ", Bishop Moore
13.0,Sophia Gulati,Soccer,M,,,Sr.,,2019,"Washington, N.J. ", Immaculate Heart Academy
14.0,Morgan Wiese,Soccer,D,,,Fr.,,2019,"Bethesda, Md. ", Whitman
15.0,Gabi Juarez,Soccer,F,,,So.,,2019,"Tustin, Calif. ", Foothill
16.0,Abby Givens,Soccer,F,,,Sr.,,2019,"Charlotte, N.C. ", Myers Park
17.0,Emma Davis,Soccer,M/D,,,So.,,2019,"Clinton, N.Y. ", Westminster Prep
18.0,Olivia Sheppard,Soccer,M/D,,,Sr.,,2019,"Delta, B.C. ", South Delta Secondary
19.0,Courtney O'Brien,Soccer,F/M,,,Sr.,,2019,"Pacific Palisades, Calif. ", Harvard-Westlake
20.0,Ilana Perkins,Soccer,M,,,Sr.,,2019,"Dallas, Texas ", Hockaday School
21.0,Eve Hewins,Soccer,D,,,Jr.,,2019,"Hingham, Mass. ", Hingham
22.0,Grace Sherman,Soccer,M/F,,,Fr.,,2019,"Potomac, Md. ", Potomac School
23.0,Emily Hilliard-Arce,Soccer,M/D,,,Sr.,,2019,"Matthews, N.C. ", Weddington
24.0,Tatum Gee,Soccer,D,,,Jr.,,2019,"Long Beach, Calif. ", Cypress
25.0,Margo Sneeringer,Soccer,D,,,Jr.,,2019,"Seattle, Wash. ", Seattle Arts & Sciences
26.0,Lucy Rickerson,Soccer,D,,,Jr.,,2019,"San Diego, Calif. ", Bishop's School
27.0,Grace Barbara,Soccer,GK,,,So.,,2019,"Delray Beach, Fla. ", Princeton Day [N.J.]
0.0,Grace Barbara,Soccer,GK,,,Jr.,,2020,"Delray Beach, Fla. ", Princeton Day [N.J.]
1.0,Grace Sherman,Soccer,M/F,,,So.,,2020,"Potomac, Md. ", Potomac School
2.0,Caroline Noonan,Soccer,M,,,Jr.,,2020,"Highlands Ranch, Colo. ", Valor Christian
3.0,Aza Keohan,Soccer,D,,,Jr.,,2020,"Acton, Mass. ", Acton-Boxborough
4.0,Amy Paternoster,Soccer,F/M,,,Jr.,,2020,"Wall, N.J. ", Wall
5.0,Ella Gantman,Soccer,GK,,,So.,,2020,"Washington, D.C. ", Wilson
6.0,Marissa Hart,Soccer,M,,,So.,,2020,"Charlotte, N.C. ", Providence Day School
,,Soccer,,,,,,2020,,
7.0,Gracyn Kuerner,Soccer,D,,,So.,,2020,"Issaquah, Wash. ", Eastside Catholic
8.0,Kamryn Loustau,Soccer,F/M,,,So.,,2020,"Orange Park, Fla. ", St. Johns Country Day
9.0,Madison Curry,Soccer,D,,,So.,,2020,"Coto de Caza, Calif. ", Rancho Santa Margarita
10.0,Carolyne Davidson,Soccer,M,,,Sr.,,2020,"Orlando, Fla. ", Bishop Moore
11.0,Lexi Hiltunen,Soccer,F,,,Fr.,,2020,"West Palm Beach, Fla. ", American Heritage
12.0,Gabi Juarez,Soccer,F,,,Jr.,,2020,"Tustin, Calif. ", Foothill
13.0,Jen Estes,Soccer,F,,,Fr.,,2020,"Kirkland, Wash. ", Lake Washington
14.0,Emma Davis,Soccer,M/D,,,Jr.,,2020,"Clinton, N.Y. ", Westminster Prep
15.0,Morgan Wiese,Soccer,D,,,So.,,2020,"Bethesda, Md. ", Whitman
16.0,Aria Nagai,Soccer,M,,,Fr.,,2020,"Herndon, Va. ", Chantilly
17.0,Eve Hewins,Soccer,D,,,Sr.,,2020,"Hingham, Mass. ", Hingham
18.0,Margo Sneeringer,Soccer,D,,,Sr.,,2020,"Seattle, Wash. ", Seattle Arts & Sciences
0.0,Grace Barbara,Soccer,GK,,,Sr.,,2021,"Delray Beach, Fla. ", Princeton Day [N.J.]
1.0,Ryann Brown,Soccer,D,,,Fr.,,2021,"Laguna Niguel, Calif. ", Aliso Niguel
2.0,Caroline Noonan,Soccer,M,,,Sr.,,2021,"Highlands Ranch, Colo. ", Valor Christian
3.0,Aza Keohan,Soccer,D,,,Sr.,,2021,"Acton, Mass. ", Acton-Boxborough
4.0,Amy Paternoster,Soccer,F/M,,,Sr.,,2021,"Wall, N.J. ", Wall
5.0,Ella Gantman,Soccer,GK,,,Jr.,,2021,"Washington, D.C. ", Wilson
6.0,Marissa Hart,Soccer,M,,,Jr.,,2021,"Charlotte, N.C. ", Providence Day School
,,Soccer,,,,,,2021,,
7.0,Gracyn Kuerner,Soccer,D,,,Jr.,,2021,"Issaquah, Wash. ", Eastside Catholic
8.0,Kamryn Loustau,Soccer,F/M,,,Jr.,,2021,"Orange Park, Fla. ", St. Johns Country Day
9.0,Madison Curry,Soccer,D,,,Jr.,,2021,"Coto de Caza, Calif. ", Rancho Santa Margarita
10.0,Olivia Kane,Soccer,M,,,Sr.,,2021,"Rockville, Md. ", Holton-Arms
11.0,Lily Bryant,Soccer,M,,,Fr.,,2021,"Brookline, Mass. ", Noble and Greenough
12.0,Lexi Hiltunen,Soccer,F,,,So.,,2021,"West Palm Beach, Fla. ", American Heritage
13.0,Kayleen Gowers,Soccer,M,,,Fr.,,2021,"Los Altos, Calif. ", Los Altos
14.0,Gabi Juarez,Soccer,F,,,Sr.,,2021,"Tustin, Calif. ", Foothill
15.0,Jen Estes,Soccer,F,,,So.,,2021,"Kirkland, Wash. ", Lake Washington
16.0,Emma Davis,Soccer,M/D,,,Sr.,,2021,"Clinton, N.Y. ", Westminster Prep
17.0,Morgan Wiese,Soccer,D,,,Jr.,,2021,"Bethesda, Md. ", Whitman
18.0,Aria Nagai,Soccer,M,,,So.,,2021,"Herndon, Va. ", Chantilly
19.0,Kiley Hamou,Soccer,D,,,Fr.,,2021,"East Setauket, N.Y. ", Ward Melville
20.0,Grace Sherman,Soccer,M/F,,,Jr.,,2021,"Potomac, Md. ", Potomac School
21.0,Ella Midura,Soccer,F/M,,,Fr.,,2021,"Wellesley, Mass. ", Noble and Greenough
22.0,Tatum Gee,Soccer,F,,,Sr.,,2021,"Long Beach, Calif. ", Cypress
23.0,Kate Toomey,Soccer,M,,,Fr.,,2021,"Bellevue, Wash. ", Holy Names Academy
24.0,Lucy Rickerson,Soccer,D,,,Sr.,,2021,"San Diego, Calif. ", Bishop's School
25.0,Heather MacNab,Soccer,F,,,Fr.,,2021,"Indianapolis, Ind. ", Culver Academies
26.0,Tyler McCamey,Soccer,GK,,,Fr.,,2021,"Atlanta, Ga. ", The Westminster Schools
27.0,Didi Godwin,Soccer,D,,,Fr.,,2021,"Altadena, Calif. ", Westridge School
0.0,Ryann Brown,Soccer,D,,,So.,,2022,"Laguna Niguel, Calif. ", Aliso Niguel
1.0,Ella Midura,Soccer,F/M,,,So.,,2022,"Wellesley, Mass. ", Noble and Greenough
2.0,Caroline Kane,Soccer,D,,,Fr.,,2022,"Los Altos, Calif. ", Saint Francis
3.0,Drew Coomans,Soccer,F,,,Fr.,,2022,"Long Beach, Calif. ", Chadwick School
4.0,Ella Gantman,Soccer,GK,,,Sr.,,2022,"Washington, D.C. ", Wilson
5.0,Marissa Hart,Soccer,M,,,Sr.,,2022,"Charlotte, N.C. ", Providence Day School
6.0,Gracyn Kuerner,Soccer,D,,,Sr.,,2022,"Issaquah, Wash. ", Eastside Catholic
,,Soccer,,,,,,2022,,
7.0,Kamryn Loustau,Soccer,D,,,Sr.,,2022,"Orange Park, Fla. ", St. Johns Country Day
8.0,Kate Toomey,Soccer,M,,,So.,,2022,"Bellevue, Wash. ", Holy Names Academy
9.0,Lily Bryant,Soccer,M,,,So.,,2022,"Brookline, Mass. ", Noble and Greenough
10.0,Lexi Hiltunen,Soccer,F,,,Jr.,,2022,"West Palm Beach, Fla. ", American Heritage
11.0,Kayleen Gowers,Soccer,M,,,So.,,2022,"Los Altos, Calif. ", Los Altos
12.0,Didi Godwin,Soccer,D,,,So.,,2022,"Altadena, Calif. ", Westridge School
13.0,Jen Estes,Soccer,M,,,Jr.,,2022,"Kirkland, Wash. ", Lake Washington
14.0,Pietra Tordin,Soccer,F/M,,,Fr.,,2022,"Doral, Fla. ", Doral Academy
15.0,Morgan Wiese,Soccer,D,,,Sr.,,2022,"Bethesda, Md. ", Whitman
16.0,Aria Nagai,Soccer,M,,,Jr.,,2022,"Herndon, Va. ", Chantilly
17.0,Kiley Hamou,Soccer,D,,,So.,,2022,"East Setauket, N.Y. ", Ward Melville
18.0,Grace Sherman,Soccer,M/F,,,Sr.,,2022,"Potomac, Md. ", Potomac School
19.0,Summer Pierson,Soccer,M,,,Fr.,,2022,"Framingham, Mass. ", Rivers School
20.0,Pia Beaulieu,Soccer,D,,,Fr.,,2022,"Boca Raton, Fla. ", Boca Raton
21.0,Kelsee Wozniak,Soccer,F,,,Fr.,,2022,"Raynham, Mass. ", Whitman-Hanson
22.0,Tyler McCamey,Soccer,GK,,,So.,,2022,"Atlanta, Ga. ", The Westminster Schools
23.0,Heather MacNab,Soccer,F,,,So.,,2022,"Indianapolis, Ind. ", Culver Academies
24.0,Ally Murphy,Soccer,F,,,Fr.,,2022,"Winchester, Mass. ", Winchester
0.0,Cecilia Cerone,Soccer,GK,,,Fr.,,2023,"Dallas, Texas ", Grapevine
1.0,Ryann Brown,Soccer,D,,,Jr.,,2023,"Laguna Niguel, Calif. ", Aliso Niguel
2.0,Ella Midura,Soccer,F/M,,,Jr.,,2023,"Wellesley, Mass. ", Noble and Greenough
3.0,Caroline Kane,Soccer,D,,,So.,,2023,"Los Altos, Calif. ", Saint Francis
4.0,Drew Coomans,Soccer,F,,,So.,,2023,"Long Beach, Calif. ", Chadwick School
5.0,Zoe Markesini,Soccer,D,,,Fr.,,2023,"Markham, Ont. ", Crothers Secondary
6.0,Marissa Hart,Soccer,M,,,Sr.,,2023,"Charlotte, N.C. ", Providence Day School
,,Soccer,,,,,,2023,,
7.0,Heather MacNab,Soccer,F,,,Jr.,,2023,"Indianapolis, Ind. ", Culver Academies
8.0,Rebecca Sherry,Soccer,D,,,Fr.,,2023,"Tiburon, Calif. ", Marin Academy
9.0,Madison Curry,Soccer,D,,,Sr.,,2023,"Coto de Caza, Calif. ", Rancho Santa Margarita
10.0,Kate Toomey,Soccer,M,,,Jr.,,2023,"Bellevue, Wash. ", Holy Names Academy
11.0,Lily Bryant,Soccer,M,,,Jr.,,2023,"Brookline, Mass. ", Noble and Greenough
12.0,Lexi Hiltunen,Soccer,F,,,Sr.,,2023,"West Palm Beach, Fla. ", American Heritage
13.0,Kayleen Gowers,Soccer,M,,,Jr.,,2023,"Los Altos, Calif. ", Los Altos
